Building Name,Building Code,Name,Old Unit No,Unit Type,PREMISES NO,Rental Status,Property Service Type,Price,Building Segment,Unit Segment,
MUHAISANAH 4,F9,F9-206,206,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-206,
MUHAISANAH 4,F9,F9-207,207,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-207,
MUHAISANAH 4,F9,F9-208,208,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-208,
MUHAISANAH 4,F9,F9-209,209,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-209,
MUHAISANAH 4,F9,F9-210,210,2BHK,,VACANT,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-210,
MUHAISANAH 4,F9,F9-211,211,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-211,
MUHAISANAH 4,F9,F9-212,212,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-212,
MUHAISANAH 4,F9,F9-301,301,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-301,
MUHAISANAH 4,F9,F9-302,302,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-302,
MUHAISANAH 4,F9,F9-303,303,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-303,
MUHAISANAH 4,F9,F9-304,304,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-304,
MUHAISANAH 4,F9,F9-305,305,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-305,
MUHAISANAH 4,F9,F9-306,306,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-306,
MUHAISANAH 4,F9,F9-307,307,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-307,
MUHAISANAH 4,F9,F9-308,308,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-308,
MUHAISANAH 4,F9,F9-309,309,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-309,
MUHAISANAH 4,F9,F9-310,310,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-310,
MUHAISANAH 4,F9,F9-311,311,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-311,
MUHAISANAH 4,F9,F9-312,312,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-312,
MUHAISANAH 4,F9,F9-401,401,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-401,
MUHAISANAH 4,F9,F9-402,402,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-402,
MUHAISANAH 4,F9,F9-403,403,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-403,
MUHAISANAH 4,F9,F9-405,405,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-405,
MUHAISANAH 4,F9,F9-406,406,2BHK,,VACANT,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-406,
MUHAISANAH 4,F9,F9-407,407,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-407,
MUHAISANAH 4,F9,F9-408,408,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-408,
MUHAISANAH 4,F9,F9-409,409,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-409,
MUHAISANAH 4,F9,F9-410,410,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-410,
MUHAISANAH 4,F9,F9-411,411,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-411,
MUHAISANAH 4,F9,F9-412,412,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-412,
MUHAISANAH 4,F9,F9-501,501,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-501,
MUHAISANAH 4,F9,F9-502,502,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-502,
MUHAISANAH 4,F9,F9-503,503,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-503,
MUHAISANAH 4,F9,F9-504,504,2BHK,,VACANT,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-504,
MUHAISANAH 4,F9,F9-505,505,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-505,
MUHAISANAH 4,F9,F9-506,506,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-506,
MUHAISANAH 4,F9,F9-507,507,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-507,
MUHAISANAH 4,F9,F9-508,508,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-508,
MUHAISANAH 4,F9,F9-509,509,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-509,
MUHAISANAH 4,F9,F9-510,510,2BHK,,BOOKED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-510,
MUHAISANAH 4,F9,F9-511,511,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-511,
MUHAISANAH 4,F9,F9-512,512,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-512,
MUHAISANAH 4,F9,F9-601,601,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-601,
MUHAISANAH 4,F9,F9-602,602,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-602,
MUHAISANAH 4,F9,F9-603,603,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-603,
MUHAISANAH 4,F9,F9-604,604,2BHK,,BOOKED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-604,
MUHAISANAH 4,F9,F9-605,605,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-605,
MUHAISANAH 4,F9,F9-606,606,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-606,
MUHAISANAH 4,F9,F9-607,607,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-607,
MUHAISANAH 4,F9,F9-608,608,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-608,
MUHAISANAH 4,F9,F9-609,609,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-609,
MUHAISANAH 4,F9,F9-610,610,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-610,
MUHAISANAH 4,F9,F9-611,611,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-611,
MUHAISANAH 4,F9,F9-612,612,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-612,
MUHAISANAH 4,F9,F9-701,701,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-701,
MUHAISANAH 4,F9,F9-702,702,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-702,
MUHAISANAH 4,F9,F9-703,703,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-703,
MUHAISANAH 4,F9,F9-704,704,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-704,
MUHAISANAH 4,F9,F9-705,705,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-705,
MUHAISANAH 4,F9,F9-706,706,2BHK,,VACANT,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-706,
MUHAISANAH 4,F9,F9-707,707,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-707,
MUHAISANAH 4,F9,F9-708,708,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-708,
MUHAISANAH 4,F9,F9-709,709,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-709,
MUHAISANAH 4,F9,F9-710,710,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-710,
MUHAISANAH 4,F9,F9-711,711,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-711,
MUHAISANAH 4,F9,F9-712,712,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-712,
MUHAISANAH 4,F9,F9-801,801,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-801,
MUHAISANAH 4,F9,F9-802,802,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-802,
MUHAISANAH 4,F9,F9-803,803,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-803,
MUHAISANAH 4,F9,F9-804,804,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-804,
MUHAISANAH 4,F9,F9-805,805,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-805,
MUHAISANAH 4,F9,F9-806,806,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-806,
MUHAISANAH 4,F9,F9-807,807,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-807,
MUHAISANAH 4,F9,F9-808,808,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-808,
MUHAISANAH 4,F9,F9-809,809,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-809,
MUHAISANAH 4,F9,F9-810,810,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-810,
MUHAISANAH 4,F9,F9-811,811,2BHK,,VACANT,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-811,
MUHAISANAH 4,F9,F9-812,812,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-812,
MUHAISANAH 4,F9,F9-901,901,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-901,
MUHAISANAH 4,F9,F9-902,902,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-902,
MUHAISANAH 4,F9,F9-903,903,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-903,
MUHAISANAH 4,F9,F9-904,904,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-904,
MUHAISANAH 4,F9,F9-905,905,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-905,
MUHAISANAH 4,F9,F9-906,906,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-906,
MUHAISANAH 4,F9,F9-907,907,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-907,
MUHAISANAH 4,F9,F9-908,908,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-908,
MUHAISANAH 4,F9,F9-909,909,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-909,
MUHAISANAH 4,F9,F9-910,910,2BHK,,VACANT,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-910,
MUHAISANAH 4,F9,F9-911,911,2BHK,,LEASED,Property Rental," 	48,000.00 ",MUHAISANAH 4,F9-911,
